id_venda,forma_de_pagamento,parcelas,bandeira
3648,credito,4,Visa
3649,boleto,0,
3650,pix,0,
3651,credito,2,American Express
3652,credito,1,Visa
3653,credito,12,Mastercard
3654,credito,2,Elo
3655,credito,2,Diners
3656,credito,3,Visa
3657,credito,1,American Express
3658,credito,3,Elo
3659,credito,1,Diners
3660,pix,0,
3661,credito,3,Diners
3662,pix,0,
3663,credito,4,Mastercard
3664,pix,0,
3665,credito,6,Visa
3666,credito,2,American Express
3667,boleto,0,
3668,pix,0,
3669,debito,1,American Express
3670,credito,3,American Express
3671,debito,1,Diners
3672,credito,12,Hipercard
3673,credito,1,Mastercard
3674,credito,2,Hipercard
3675,debito,1,Hipercard
3676,credito,4,American Express
3677,credito,2,Visa
3678,boleto,0,
3679,credito,3,Visa
3680,boleto,0,
3681,debito,1,Mastercard
3682,debito,1,Visa
3683,boleto,0,
3684,pix,0,
3685,credito,3,Mastercard
3686,credito,1,Visa
3687,credito,12,Mastercard
3688,debito,1,Diners
3689,credito,1,Elo
3690,pix,0,
3691,credito,2,American Express
3692,pix,0,
3693,debito,1,Diners
3694,credito,2,Visa
3695,pix,0,
3696,pix,0,
3697,credito,2,Mastercard
3698,credito,3,Mastercard
3699,boleto,0,
3700,credito,4,Mastercard
3701,debito,1,Elo
3702,boleto,0,
3703,pix,0,
3704,credito,2,Diners
3705,debito,1,Mastercard
3706,boleto,0,
3707,credito,4,Mastercard
3708,credito,1,American Express
3709,credito,12,American Express
3710,debito,1,American Express
3711,credito,12,American Express
3712,boleto,0,
3713,boleto,0,
3714,credito,1,Hipercard
3715,debito,1,Diners
3716,boleto,0,
3717,debito,1,Diners
3718,debito,1,Visa
3719,boleto,0,
3720,credito,3,Mastercard
3721,credito,1,Elo
3722,credito,4,Mastercard
3723,pix,0,
3724,credito,1,American Express
3725,credito,10,Diners
3726,debito,1,American Express
3727,pix,0,
3728,pix,0,
3729,credito,1,Mastercard
3730,debito,1,Elo
3731,credito,1,Hipercard
3732,credito,3,Mastercard
3733,debito,1,Visa
3734,credito,3,Mastercard
3735,credito,4,Diners
3736,boleto,0,
3737,credito,3,Mastercard
3738,debito,1,Elo
3739,credito,2,Visa
3740,pix,0,
3741,credito,3,Visa
3742,boleto,0,
3743,credito,2,Elo
3744,pix,0,
3745,credito,3,American Express
3746,boleto,0,
3747,boleto,0,
3748,pix,0,
3749,boleto,0,
3750,debito,1,American Express
3751,pix,0,
3752,pix,0,
3753,pix,0,
3754,boleto,0,
3755,credito,4,Elo
3756,credito,2,Mastercard
3757,credito,10,American Express
3758,credito,4,Hipercard
3759,debito,1,American Express
3760,credito,3,Elo
3761,debito,1,Diners
3762,pix,0,
3763,credito,2,Elo
3764,debito,1,Elo
3765,credito,1,Mastercard
3766,credito,3,Visa
3767,credito,3,Visa
3768,pix,0,
3769,boleto,0,
3770,credito,2,Visa
3771,credito,1,Diners
3772,credito,2,Mastercard
3773,debito,1,Mastercard
3774,pix,0,
3775,pix,0,
3776,credito,3,Diners
3777,credito,3,Visa
3778,credito,10,American Express
3779,pix,0,
3780,credito,4,Visa
3781,debito,1,Hipercard
3782,debito,1,Visa
3783,debito,1,Elo
3784,debito,1,Mastercard
3785,pix,0,
3786,boleto,0,
3787,debito,1,Visa
3788,boleto,0,
3789,pix,0,
3790,credito,1,Diners
3791,boleto,0,
3792,pix,0,
3793,credito,2,American Express
3794,credito,4,Visa
3795,pix,0,
3796,debito,1,Elo
3797,credito,10,Visa
3798,credito,6,Visa
3799,credito,3,Elo
3800,debito,1,Diners
3801,debito,1,Elo
3802,pix,0,
3803,pix,0,
3804,boleto,0,
3805,credito,2,Elo
3806,debito,1,Hipercard
3807,pix,0,
3808,debito,1,American Express
3809,pix,0,
3810,pix,0,
3811,debito,1,Mastercard
3812,pix,0,
3813,pix,0,
3814,boleto,0,
3815,debito,1,Mastercard
3816,boleto,0,
3817,credito,3,Mastercard
3818,credito,1,Diners
3819,pix,0,
3820,debito,1,Hipercard
3821,credito,2,Diners
3822,pix,0,
3823,pix,0,
3824,credito,12,Diners
3825,credito,3,Elo
3826,boleto,0,
3827,pix,0,
3828,pix,0,
3829,credito,3,Hipercard
3830,credito,3,Diners
3831,debito,1,Elo
3832,credito,2,Diners
3833,credito,3,Diners
3834,boleto,0,
3835,credito,12,Visa
3836,credito,3,Hipercard
3837,debito,1,Mastercard
3838,credito,1,Elo
3839,pix,0,
3840,debito,1,Diners
3841,credito,2,Visa
3842,pix,0,
3843,credito,6,Diners
3844,credito,3,Hipercard
3845,credito,4,Elo
3846,boleto,0,
3847,debito,1,Visa
3848,credito,2,Hipercard
3849,credito,2,Elo
3850,pix,0,
3851,boleto,0,
3852,credito,12,Visa
3853,pix,0,
3854,debito,1,Diners
3855,debito,1,Visa
3856,pix,0,
3857,debito,1,Visa
3858,debito,1,Hipercard
3859,boleto,0,
3860,credito,6,Elo
3861,debito,1,Elo
3862,debito,1,Elo
3863,credito,2,Elo
3864,credito,2,Visa
3865,boleto,0,
3866,credito,1,Visa
3867,debito,1,Diners
3868,debito,1,Elo
3869,credito,1,Hipercard
3870,pix,0,
3871,credito,6,Elo
3872,credito,3,American Express
3873,credito,4,Elo
3874,credito,2,Hipercard
3875,credito,4,American Express
3876,pix,0,
3877,credito,2,Elo
3878,boleto,0,
3879,pix,0,
3880,debito,1,Visa
3881,pix,0,
3882,credito,1,Visa
3883,credito,3,American Express
3884,credito,1,Visa
3885,credito,3,American Express
3886,credito,1,Diners
3887,pix,0,
3888,credito,1,Hipercard
3889,debito,1,Diners
3890,pix,0,
3891,debito,1,Diners
3892,credito,6,American Express
3893,debito,1,Visa
3894,credito,3,Visa
3895,boleto,0,
3896,debito,1,Visa
3897,pix,0,
3898,debito,1,Diners
3899,pix,0,
3900,debito,1,Hipercard
3901,credito,3,Diners
3902,credito,1,Mastercard
3903,boleto,0,
3904,debito,1,Visa
3905,credito,2,Diners
3906,credito,6,Mastercard
3907,credito,3,Mastercard
3908,debito,1,Visa
3909,debito,1,Hipercard
3910,credito,2,Mastercard
3911,boleto,0,
3912,boleto,0,
3913,boleto,0,
3914,boleto,0,
3915,credito,1,Elo
3916,pix,0,
3917,boleto,0,
3918,debito,1,Diners
3919,debito,1,Mastercard
3920,credito,1,Elo
3921,debito,1,Diners
3922,pix,0,
3923,credito,2,Visa
3924,credito,1,Mastercard
3925,debito,1,Diners
3926,pix,0,
3927,boleto,0,
3928,pix,0,
3929,debito,1,Hipercard
3930,debito,1,American Express
3931,pix,0,
3932,credito,10,American Express
3933,boleto,0,
3934,credito,3,American Express
3935,credito,1,Elo
3936,credito,6,Elo
3937,boleto,0,
3938,credito,2,American Express
3939,debito,1,Visa
3940,credito,3,American Express
3941,debito,1,Hipercard
3942,debito,1,American Express
3943,credito,3,Hipercard
3944,credito,2,American Express
3945,credito,2,Diners
3946,pix,0,
3947,boleto,0,
3948,debito,1,Hipercard
3949,debito,1,Diners
3950,credito,2,Mastercard
3951,boleto,0,
3952,credito,3,Diners
3953,credito,10,Hipercard
3954,pix,0,
3955,credito,4,Hipercard
3956,credito,3,Hipercard
3957,credito,1,Elo
3958,credito,10,Mastercard
3959,boleto,0,
3960,credito,3,American Express
3961,credito,2,Hipercard
3962,pix,0,
3963,credito,3,Hipercard
3964,credito,1,Hipercard
3965,debito,1,Hipercard
3966,pix,0,
3967,boleto,0,
3968,credito,4,Diners
3969,pix,0,
3970,credito,2,American Express
3971,credito,2,Elo
3972,debito,1,Elo
3973,credito,1,American Express
3974,credito,2,American Express
3975,debito,1,Hipercard
3976,debito,1,American Express
3977,credito,2,Visa
3978,credito,10,Elo
3979,credito,1,Hipercard
3980,credito,2,Visa
3981,credito,3,Elo
3982,boleto,0,
3983,credito,3,Mastercard
3984,boleto,0,
3985,credito,1,Diners
3986,credito,6,Hipercard
3987,boleto,0,
3988,credito,1,Elo
3989,boleto,0,
3990,debito,1,Hipercard
3991,boleto,0,
3992,credito,12,Elo
3993,boleto,0,
3994,credito,3,Hipercard
3995,credito,2,Visa
3996,debito,1,Elo
3997,credito,3,Diners
3998,credito,4,Visa
3999,credito,4,Elo
4000,credito,2,Elo
4001,debito,1,American Express
4002,credito,2,American Express
4003,credito,12,Elo
4004,credito,4,Hipercard
4005,debito,1,Mastercard
4006,credito,3,Elo
4007,pix,0,
4008,debito,1,Elo
4009,pix,0,
4010,credito,3,Diners
4011,credito,2,Hipercard
4012,debito,1,Diners
4013,debito,1,Mastercard
4014,credito,2,Diners
4015,debito,1,Mastercard
4016,debito,1,Elo
4017,credito,1,American Express
4018,boleto,0,
4019,boleto,0,
4020,credito,2,Diners
4021,credito,6,Hipercard
4022,boleto,0,
4023,credito,4,American Express
4024,credito,2,Diners
4025,pix,0,
4026,pix,0,
4027,boleto,0,
4028,debito,1,American Express
4029,credito,6,Diners
4030,debito,1,Elo
4031,credito,2,Mastercard
4032,pix,0,
4033,pix,0,
4034,debito,1,Hipercard
4035,boleto,0,
4036,credito,3,Hipercard
4037,debito,1,American Express
4038,credito,4,Diners
4039,pix,0,
4040,credito,4,Diners
4041,debito,1,Elo
4042,debito,1,Diners
4043,boleto,0,
4044,credito,4,Elo
4045,credito,4,Elo
4046,debito,1,Hipercard
4047,credito,2,Hipercard
4048,credito,1,Hipercard
4049,credito,4,Hipercard
4050,pix,0,
4051,pix,0,
4052,pix,0,
4053,boleto,0,
4054,credito,4,Visa
4055,boleto,0,
4056,credito,3,Visa
4057,debito,1,Hipercard
4058,pix,0,
4059,debito,1,American Express
4060,pix,0,
4061,credito,1,Diners
4062,pix,0,
4063,credito,2,American Express
4064,debito,1,Visa
4065,pix,0,
4066,credito,1,Elo
4067,debito,1,Hipercard
4068,debito,1,Hipercard
4069,credito,6,Mastercard
4070,boleto,0,
4071,pix,0,
4072,credito,3,American Express
4073,pix,0,
4074,debito,1,Diners
4075,credito,12,Diners
4076,debito,1,Mastercard
4077,boleto,0,
4078,credito,3,Elo
4079,pix,0,
4080,debito,1,Hipercard
4081,credito,1,Diners
4082,credito,2,Elo
4083,boleto,0,
4084,credito,1,Visa
4085,credito,2,Hipercard
4086,debito,1,Diners
4087,boleto,0,
4088,pix,0,
4089,credito,3,Diners
4090,credito,1,American Express
4091,debito,1,Hipercard
4092,boleto,0,
4093,credito,1,Visa
4094,boleto,0,
4095,debito,1,American Express
4096,credito,3,American Express
4097,pix,0,
4098,credito,1,Elo
4099,credito,4,Visa
4100,credito,12,Diners
4101,boleto,0,
4102,credito,1,Mastercard
4103,debito,1,Diners
4104,credito,10,Elo
4105,credito,2,Hipercard
4106,debito,1,Diners
4107,credito,3,American Express
4108,credito,3,Mastercard
4109,debito,1,Elo
4110,debito,1,American Express
4111,debito,1,Diners
4112,credito,2,Diners
4113,credito,2,Elo
4114,pix,0,
4115,credito,3,Elo
4116,credito,3,Hipercard
4117,boleto,0,
4118,credito,4,Diners
4119,credito,2,Elo
4120,boleto,0,
4121,credito,4,Diners
4122,credito,4,Hipercard
4123,debito,1,Mastercard
4124,debito,1,Visa
4125,pix,0,
4126,credito,1,Visa
4127,pix,0,
4128,credito,3,Elo
4129,pix,0,
4130,debito,1,Hipercard
4131,credito,1,Mastercard
4132,credito,2,Diners
4133,credito,4,Diners
4134,credito,10,American Express
4135,boleto,0,
4136,pix,0,
4137,credito,3,American Express
4138,credito,2,Diners
4139,debito,1,Mastercard
4140,boleto,0,
4141,credito,2,American Express
4142,credito,4,Elo
4143,pix,0,
4144,credito,2,Mastercard
4145,pix,0,
4146,credito,4,Hipercard
4147,credito,2,Hipercard
4148,debito,1,Hipercard
4149,boleto,0,
4150,credito,2,American Express
4151,credito,3,Elo
4152,pix,0,
4153,boleto,0,
4154,credito,6,Mastercard
4155,credito,2,American Express
4156,boleto,0,
4157,credito,1,Mastercard
4158,credito,4,Elo
4159,debito,1,Elo
4160,credito,4,Visa
4161,boleto,0,
4162,boleto,0,
4163,debito,1,Visa
4164,credito,1,Diners
4165,boleto,0,
4166,boleto,0,
4167,pix,0,
4168,credito,1,American Express
4169,credito,1,Elo
4170,debito,1,Diners
4171,pix,0,
4172,debito,1,Mastercard
4173,debito,1,Hipercard
4174,debito,1,Visa
4175,credito,4,Hipercard
4176,debito,1,Elo
4177,credito,3,Visa
4178,debito,1,Elo
4179,credito,2,Visa
4180,credito,1,Visa
4181,credito,3,Diners
4182,debito,1,Elo
4183,debito,1,Hipercard
4184,pix,0,
4185,debito,1,Visa
4186,debito,1,Hipercard
4187,boleto,0,
4188,debito,1,Diners
4189,credito,2,Diners
4190,boleto,0,
4191,boleto,0,
4192,pix,0,
4193,debito,1,Hipercard
4194,pix,0,
4195,credito,3,Hipercard
4196,pix,0,
4197,credito,1,Visa
4198,credito,4,Diners
4199,credito,3,Hipercard
4200,credito,2,Mastercard
4201,pix,0,
4202,credito,1,Diners
4203,credito,3,Visa
4204,credito,3,Visa
4205,pix,0,
4206,credito,2,Elo
4207,debito,1,Hipercard
4208,debito,1,American Express
4209,credito,3,Mastercard
4210,pix,0,
4211,credito,3,Diners
4212,credito,3,Elo
4213,credito,3,Visa
4214,debito,1,Mastercard
4215,credito,4,Elo
4216,debito,1,Diners
4217,credito,10,Hipercard
4218,credito,4,Diners
4219,credito,3,Visa
4220,credito,2,Elo
4221,credito,4,American Express
4222,boleto,0,
4223,debito,1,Hipercard
4224,pix,0,
4225,pix,0,
4226,debito,1,Visa
4227,debito,1,Visa
4228,credito,4,Elo
4229,boleto,0,
4230,credito,3,Diners
4231,pix,0,
4232,credito,2,Visa
4233,credito,2,Elo
4234,credito,2,Diners
4235,credito,6,Mastercard
4236,credito,2,American Express
4237,credito,1,Diners
4238,pix,0,
4239,boleto,0,
4240,debito,1,Hipercard
4241,debito,1,American Express
4242,debito,1,Visa
4243,credito,1,Elo
4244,credito,12,Elo
4245,credito,3,Elo
4246,credito,1,Visa
4247,debito,1,Mastercard
4248,credito,10,Hipercard
4249,credito,1,Visa
4250,debito,1,Elo
4251,boleto,0,
4252,credito,3,Hipercard
4253,boleto,0,
4254,credito,10,Hipercard
4255,credito,1,Elo
4256,debito,1,Diners
4257,credito,3,Hipercard
4258,debito,1,Visa
4259,credito,10,Elo
4260,debito,1,Visa
4261,debito,1,Elo
4262,credito,1,Visa
4263,boleto,0,
4264,boleto,0,
4265,credito,2,Elo
4266,debito,1,Hipercard
4267,credito,4,Mastercard
4268,credito,1,Diners
4269,credito,2,Elo
4270,credito,6,Elo
4271,boleto,0,
4272,credito,4,Elo
4273,debito,1,Elo
4274,credito,1,American Express
4275,credito,1,Elo
4276,boleto,0,
4277,debito,1,Hipercard
4278,pix,0,
4279,boleto,0,
4280,credito,4,Diners
4281,credito,1,Visa
4282,debito,1,Visa
4283,credito,2,Diners
4284,debito,1,Hipercard
4285,pix,0,
4286,credito,2,Hipercard
4287,debito,1,American Express
4288,debito,1,Hipercard
4289,credito,10,Mastercard
4290,debito,1,Hipercard
4291,debito,1,Diners
4292,pix,0,
4293,pix,0,
4294,credito,1,Visa
4295,boleto,0,
4296,pix,0,
4297,debito,1,Hipercard
4298,credito,3,Visa
4299,credito,12,Visa
4300,credito,10,Mastercard
4301,credito,10,American Express
4302,credito,4,Diners
4303,pix,0,
4304,debito,1,Diners
4305,debito,1,Hipercard
4306,credito,2,Visa
4307,pix,0,
4308,credito,4,Visa
4309,debito,1,Visa
4310,credito,2,Visa
4311,credito,1,Hipercard
4312,pix,0,
4313,boleto,0,
4314,credito,2,Elo
4315,debito,1,Visa
4316,credito,1,American Express
4317,credito,6,Visa
4318,credito,2,Hipercard
4319,pix,0,
4320,credito,6,Elo
4321,credito,1,Elo
4322,credito,1,Visa
4323,credito,1,Hipercard
4324,credito,1,Hipercard
4325,debito,1,Hipercard
4326,boleto,0,
4327,pix,0,
4328,debito,1,Diners
4329,pix,0,
4330,credito,1,American Express
4331,credito,4,Elo
4332,pix,0,
4333,debito,1,Mastercard
4334,credito,3,Diners
4335,credito,2,Mastercard
4336,debito,1,Mastercard
4337,credito,1,Mastercard
4338,boleto,0,
4339,debito,1,American Express
4340,credito,2,Hipercard
4341,pix,0,
4342,credito,1,Elo
4343,debito,1,Visa
4344,debito,1,Diners
4345,credito,2,Mastercard
4346,credito,2,Visa
4347,credito,3,American Express
4348,pix,0,
4349,pix,0,
4350,debito,1,Diners
4351,debito,1,Hipercard
4352,boleto,0,
4353,boleto,0,
4354,boleto,0,
4355,credito,1,Visa
4356,pix,0,
4357,pix,0,
4358,debito,1,Hipercard
4359,pix,0,
4360,boleto,0,
4361,debito,1,Visa
4362,credito,3,American Express
4363,debito,1,Mastercard
4364,pix,0,
4365,debito,1,Visa
4366,boleto,0,
4367,boleto,0,
4368,credito,1,Mastercard
4369,debito,1,Diners
4370,credito,3,Diners
4371,credito,2,Visa
4372,credito,2,Elo
4373,credito,12,American Express
4374,credito,10,American Express
4375,pix,0,
4376,pix,0,
4377,debito,1,Hipercard
4378,boleto,0,
4379,credito,1,Hipercard
4380,pix,0,
4381,credito,12,Elo
4382,debito,1,Hipercard
4383,credito,1,Diners
4384,boleto,0,
4385,debito,1,Visa
4386,boleto,0,
4387,credito,1,Hipercard
4388,credito,2,Mastercard
4389,credito,1,Visa
4390,credito,4,Mastercard
4391,debito,1,Elo
4392,credito,3,American Express
4393,debito,1,Visa
4394,debito,1,Elo
4395,debito,1,Hipercard
4396,credito,1,Hipercard
4397,credito,2,Diners
4398,debito,1,Hipercard
4399,pix,0,
4400,credito,4,American Express
4401,boleto,0,
4402,credito,10,Elo
4403,credito,10,Visa
4404,credito,2,Diners
4405,debito,1,Hipercard
4406,pix,0,
4407,credito,4,Elo
4408,boleto,0,
4409,credito,2,Mastercard
4410,debito,1,American Express
4411,credito,4,Visa
4412,pix,0,
4413,boleto,0,
4414,pix,0,
4415,credito,1,Elo
4416,pix,0,
4417,pix,0,
4418,credito,2,American Express
4419,boleto,0,
4420,credito,2,Diners
4421,debito,1,Visa
4422,pix,0,
4423,boleto,0,
4424,boleto,0,
4425,credito,3,Elo
4426,credito,12,Visa
4427,debito,1,Hipercard
4428,debito,1,Visa
4429,pix,0,
4430,credito,12,Diners
4431,credito,2,Mastercard
4432,credito,6,Hipercard
4433,pix,0,
4434,credito,1,American Express
4435,pix,0,
4436,credito,3,Hipercard
4437,debito,1,Elo
4438,pix,0,
4439,debito,1,Diners
4440,credito,12,Visa
4441,credito,2,Diners
4442,credito,12,Visa
4443,boleto,0,
4444,credito,4,Elo
4445,credito,12,Elo
4446,credito,4,Mastercard
4447,debito,1,American Express
4448,credito,6,American Express
4449,credito,3,Hipercard
4450,boleto,0,
4451,debito,1,American Express
4452,credito,12,Elo
4453,credito,3,Hipercard
4454,boleto,0,
4455,pix,0,
4456,debito,1,Elo
4457,credito,4,American Express
4458,credito,1,Elo
4459,pix,0,
4460,debito,1,Visa
4461,credito,3,Mastercard
4462,credito,1,Visa
4463,credito,4,Hipercard
4464,boleto,0,
4465,debito,1,Elo
4466,credito,4,Elo
4467,credito,3,American Express
4468,pix,0,
4469,debito,1,American Express
4470,debito,1,Visa
4471,pix,0,
4472,debito,1,Visa
4473,debito,1,Visa
4474,debito,1,Diners
4475,credito,4,Visa
4476,boleto,0,
4477,credito,1,Visa
4478,pix,0,
4479,debito,1,Elo
4480,credito,2,Hipercard
4481,debito,1,Mastercard
4482,credito,1,Mastercard
4483,boleto,0,
4484,boleto,0,
4485,credito,1,Hipercard
4486,debito,1,American Express
4487,credito,2,Mastercard
4488,credito,1,American Express
4489,credito,12,American Express
4490,credito,2,Diners
4491,credito,2,Mastercard
4492,boleto,0,
4493,credito,4,Visa
4494,credito,6,Mastercard
4495,credito,1,Visa
4496,credito,1,Mastercard
4497,debito,1,Visa
4498,credito,4,Mastercard
4499,credito,2,Elo
4500,credito,3,Mastercard
4501,credito,1,American Express
4502,credito,4,Visa
4503,debito,1,Hipercard
4504,credito,1,Elo
4505,credito,2,Hipercard
4506,debito,1,Hipercard
4507,credito,2,Diners
4508,debito,1,Diners
4509,credito,1,Diners
4510,debito,1,Diners
4511,credito,6,Elo
4512,boleto,0,
4513,credito,1,Visa
4514,credito,2,American Express
4515,pix,0,
4516,credito,6,Elo
4517,debito,1,Mastercard
4518,pix,0,
4519,boleto,0,
4520,boleto,0,
4521,debito,1,American Express
4522,boleto,0,
4523,credito,10,Mastercard
4524,debito,1,Diners
4525,credito,12,Mastercard
4526,pix,0,
4527,boleto,0,
4528,credito,12,Mastercard
4529,boleto,0,
4530,debito,1,American Express
4531,pix,0,
4532,credito,1,Visa
4533,debito,1,Hipercard
4534,credito,3,Mastercard
4535,credito,1,American Express
4536,credito,2,Diners
4537,credito,1,Visa
4538,credito,4,Visa
4539,pix,0,
4540,credito,3,American Express
4541,credito,2,Hipercard
4542,pix,0,
4543,credito,2,Visa
4544,credito,12,Diners
4545,debito,1,Visa
4546,debito,1,Hipercard
4547,debito,1,Diners
4548,credito,4,Hipercard
4549,credito,3,Mastercard
4550,debito,1,Visa
4551,credito,1,Hipercard
4552,debito,1,Visa
4553,credito,2,American Express
4554,credito,4,Mastercard
4555,pix,0,
4556,boleto,0,
4557,debito,1,Hipercard
4558,debito,1,American Express
4559,credito,1,American Express
4560,boleto,0,
4561,boleto,0,
4562,boleto,0,
4563,debito,1,Hipercard
4564,pix,0,
4565,pix,0,
4566,credito,1,Mastercard
4567,debito,1,American Express
4568,credito,6,Diners
4569,credito,3,Diners
4570,debito,1,Hipercard
4571,debito,1,Hipercard
4572,credito,12,Diners
4573,credito,4,Diners
4574,boleto,0,
4575,credito,10,American Express
4576,debito,1,Hipercard
4577,debito,1,Hipercard
4578,debito,1,Hipercard
4579,debito,1,American Express
4580,credito,4,American Express
4581,debito,1,Mastercard
4582,credito,4,Visa
4583,boleto,0,
4584,debito,1,Elo
4585,credito,2,Diners
4586,credito,2,Elo
4587,pix,0,
4588,credito,2,American Express
4589,boleto,0,
4590,credito,1,American Express
4591,debito,1,Diners
4592,boleto,0,
4593,boleto,0,
4594,boleto,0,
4595,credito,6,American Express
4596,credito,2,Mastercard
4597,credito,1,American Express
4598,credito,3,Mastercard
4599,debito,1,Diners
4600,credito,4,American Express
4601,boleto,0,
4602,credito,2,Diners
4603,credito,1,American Express
4604,boleto,0,
4605,credito,1,Visa
4606,credito,4,Elo
4607,credito,3,American Express
4608,credito,4,Elo
4609,pix,0,
4610,debito,1,American Express
4611,boleto,0,
4612,boleto,0,
4613,boleto,0,
4614,boleto,0,
4615,credito,2,Mastercard
4616,pix,0,
4617,credito,12,American Express
4618,debito,1,Hipercard
4619,debito,1,Diners
4620,debito,1,Elo
4621,boleto,0,
4622,credito,1,American Express
4623,boleto,0,
4624,pix,0,
4625,debito,1,Mastercard
4626,credito,1,American Express
4627,pix,0,
4628,credito,3,Diners
4629,credito,2,American Express
4630,credito,1,Diners
4631,boleto,0,
4632,credito,2,Mastercard
4633,debito,1,Mastercard
4634,pix,0,
4635,debito,1,American Express
4636,credito,1,Visa
4637,debito,1,Visa
4638,pix,0,
4639,credito,1,Hipercard
4640,boleto,0,
4641,debito,1,Mastercard
4642,debito,1,Hipercard
4643,credito,1,Visa
4644,credito,1,Mastercard
4645,pix,0,
4646,credito,3,Hipercard
4647,debito,1,Hipercard
4648,credito,6,Elo
4649,debito,1,American Express
4650,pix,0,
4651,credito,1,Mastercard
4652,credito,2,Visa
4653,credito,6,American Express
4654,credito,10,Mastercard
4655,debito,1,Visa
4656,debito,1,American Express
4657,credito,1,Hipercard
4658,pix,0,
4659,credito,4,Visa
4660,debito,1,Hipercard
4661,pix,0,
4662,boleto,0,
4663,credito,3,Visa
4664,credito,2,Elo
4665,credito,2,Elo
4666,credito,12,Hipercard
4667,debito,1,American Express
4668,pix,0,
4669,credito,3,Diners
4670,credito,2,Hipercard
4671,pix,0,
4672,pix,0,
4673,credito,10,Diners
4674,debito,1,Mastercard
4675,pix,0,
4676,debito,1,Hipercard
4677,pix,0,
4678,pix,0,
4679,credito,2,American Express
4680,credito,3,Hipercard
4681,boleto,0,
4682,boleto,0,
4683,boleto,0,
4684,credito,1,Visa
4685,credito,4,Visa
4686,credito,1,Elo
4687,credito,1,American Express
4688,credito,1,Diners
4689,pix,0,
4690,credito,6,Hipercard
4691,credito,6,American Express
4692,debito,1,Mastercard
4693,boleto,0,
4694,pix,0,
4695,debito,1,Diners
4696,pix,0,
4697,debito,1,Mastercard
4698,boleto,0,
4699,credito,10,Elo
4700,boleto,0,
4701,credito,3,Hipercard
4702,pix,0,
4703,boleto,0,
4704,pix,0,
4705,credito,2,Mastercard
4706,debito,1,Elo
4707,credito,2,Diners
4708,debito,1,American Express
4709,credito,2,Mastercard
4710,credito,4,Visa
4711,credito,1,American Express
4712,debito,1,Mastercard
4713,credito,10,Diners
4714,credito,6,Diners
4715,debito,1,Visa
4716,pix,0,
4717,credito,1,Hipercard
4718,boleto,0,
4719,credito,4,Hipercard
4720,credito,4,Visa
4721,pix,0,
4722,pix,0,
4723,credito,2,Visa
4724,pix,0,
4725,pix,0,
4726,credito,3,American Express
4727,credito,12,Hipercard
4728,credito,3,Diners
4729,debito,1,Elo
4730,pix,0,
4731,boleto,0,
4732,credito,3,Mastercard
4733,pix,0,
4734,boleto,0,
4735,debito,1,Elo
4736,boleto,0,
4737,credito,4,Diners
4738,credito,2,Diners
4739,pix,0,
4740,credito,2,Diners
4741,credito,1,Visa
4742,boleto,0,
4743,debito,1,Diners
4744,credito,2,Diners
4745,debito,1,American Express
4746,credito,4,Hipercard
4747,credito,4,Mastercard
4748,credito,2,Mastercard
4749,credito,1,Hipercard
4750,pix,0,
4751,credito,1,Hipercard
4752,pix,0,
4753,debito,1,Diners
4754,credito,12,Diners
4755,credito,4,Diners
4756,credito,3,Visa
4757,debito,1,Hipercard
4758,credito,3,Diners
4759,debito,1,Visa
4760,boleto,0,
4761,pix,0,
4762,debito,1,Hipercard
4763,debito,1,Mastercard
4764,debito,1,Hipercard
4765,boleto,0,
4766,credito,3,Elo
4767,debito,1,Diners
4768,pix,0,
4769,debito,1,Elo
4770,credito,3,Hipercard
4771,boleto,0,
4772,pix,0,
4773,boleto,0,
4774,pix,0,
4775,credito,3,Hipercard
4776,boleto,0,
4777,credito,2,Elo
4778,boleto,0,
4779,boleto,0,
4780,pix,0,
4781,pix,0,
4782,credito,10,Elo
4783,credito,4,American Express
4784,credito,2,Hipercard
4785,pix,0,
4786,credito,3,American Express
4787,credito,1,Elo
4788,credito,3,Diners
4789,credito,2,Elo
4790,boleto,0,
4791,credito,2,Elo
4792,pix,0,
4793,credito,2,American Express
4794,boleto,0,
4795,boleto,0,
4796,boleto,0,
4797,pix,0,
4798,credito,12,Visa
4799,pix,0,
4800,pix,0,
4801,debito,1,Visa
4802,pix,0,
4803,credito,4,Mastercard
4804,credito,4,Hipercard
4805,debito,1,Elo
4806,credito,6,Elo
4807,debito,1,Diners
4808,debito,1,American Express
4809,credito,6,Elo
4810,debito,1,American Express
4811,credito,3,Hipercard
4812,boleto,0,
4813,debito,1,Diners
4814,credito,2,Hipercard
4815,debito,1,Mastercard
4816,pix,0,
4817,boleto,0,
4818,credito,2,Elo
4819,debito,1,Hipercard
4820,pix,0,
4821,credito,4,Diners
4822,credito,1,Mastercard
4823,credito,6,Elo
4824,pix,0,
4825,credito,3,Hipercard
4826,credito,4,Diners
4827,debito,1,Visa
4828,credito,1,American Express
4829,boleto,0,
4830,debito,1,Mastercard
4831,credito,3,Mastercard
4832,boleto,0,
4833,debito,1,Hipercard
4834,credito,3,Mastercard
4835,debito,1,American Express
4836,debito,1,Elo
4837,pix,0,
4838,credito,3,Hipercard
4839,credito,1,Visa
4840,debito,1,Mastercard
4841,pix,0,
4842,credito,12,Visa
4843,credito,2,Elo
4844,credito,3,American Express
4845,debito,1,Elo
